reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
194c5efe-9c72-4a5f-b22a-d11abc7edb35,Siti Nurzainah,https://play-lh.googleusercontent.com/a/ACg8ocLN-bz8Ch3GZfo4z4lQv7rbS_OluklOCZrYQdufpjQdae5NEA=mo,No 2x speed on mobile. Regret paying for Subscription. Paid so much and they don't even have a SIMPLE feature,1,0,3.11.0-rc2-2024.12.11,2025-01-08 05:08:31,,,3.11.0-rc2-2024.12.11
d7fae032-6ca2-4514-a0db-18cd652807e2,Phantom Foxy,https://play-lh.googleusercontent.com/a-/ALV-UjW7cDsIf18mJ8Stlq-QBa12_HP7NwPZ86pQROCWFWO2w05TB5E,I'm getting sick and tired of my Disney plus crashing whenever an ad pops up cuz whenever a add finish.the show either stops playing or it crashes I'm disappointed in this app,1,0,3.11.1-rc1-2024.12.20,2025-01-08 04:32:22,"Hello! We hear your disappointment with the app crashing during ads, and it’s understandable to feel upset about this experience. Your feedback is important, and we appreciate you sharing it. Please reach out through the app for more details on the issues you're facing.",2025-01-08 17:15:06,3.11.1-rc1-2024.12.20
b0dabc7a-1437-4a3e-8ce7-ed1fb7a2ee0d,Naya robles,https://play-lh.googleusercontent.com/a-/ALV-UjWwMAmIMZZAwFJ3Fmp8xLaLYZUHqzT_NnSL_RQgigt3mSIKOsjCEQ,I do not give permission to Disney to do the listed following.,1,0,3.11.0-rc2-2024.12.11,2025-01-08 04:21:37,,,3.11.0-rc2-2024.12.11
ff09d7c5-5d87-4938-947a-581bd22ce369,Michael Skinner,https://play-lh.googleusercontent.com/a/ACg8ocLAXPDU_xhJWn18FCQfRrHzkMRxyCeCLFMaUNdJp8t2wRT22g=mo,Downloads don't work. Takes way to long to download.,1,0,,2025-01-08 03:56:00,"Hello! We appreciate your feedback about the long download times and understand how that can be disappointing. Your experience is important to us, and we encourage you to reach out through the app for more details so we can look into this further. Thank you for sharing!",2025-01-08 17:11:34,
3bd2d363-5af0-478c-84af-1538368b94c6,Jacob Fausnight,https://play-lh.googleusercontent.com/a-/ALV-UjVz6W7AjYmRvNVG9vC5au5o8ipCpZRHZ_qNt-NrcGEAchaU2tqQ,"Keeps requiring a code for my TV for no reason, so you get a bad review here",1,1,3.11.0-rc2-2024.12.11,2025-01-08 02:12:57,"Hello! We appreciate your feedback about the repeated code requests for your TV. It’s understandable that this can be irritating. Your experience is important to us, and we’re committed to ensuring smoother usage. Please consider reaching out through the app for further assistance.",2025-01-08 17:16:32,3.11.0-rc2-2024.12.11
0d8ebd59-c8d5-47ac-84df-3098b5ab3d34,Sheila Sampson,https://play-lh.googleusercontent.com/a-/ALV-UjXtLlmVtdgOcbbHzAGmlqgmNu6oSLLyHZRWKPFqQjbnXlMMcY8,"My Disney+ subscription is active, yet the Disney app demands an additional subscription. My bank statement shows a $15.99 charge. Streaming currently functions only on my Amazon Fire Stick. Despite uninstalling the app three times, the issue persists.",1,0,3.11.0-rc2-2024.12.11,2025-01-08 02:03:22,,,3.11.0-rc2-2024.12.11
69e80505-5959-400c-85bf-5b6eebfabea8,Jesse A.,https://play-lh.googleusercontent.com/a/ACg8ocKuRE9p_gcYmc7tqDHnzIzPirJbPo5Tsfd-HojlXSHKbCefWA=mo,Interface is terrible. Sucks at connecting to chrome cast. Subtitles turn themselves back on. So difficult to find how to turn them off since the app freezes and shuts down. We keep paying more each year for worse service.,1,0,3.11.0-rc2-2024.12.11,2025-01-08 01:33:21,,,3.11.0-rc2-2024.12.11
b1e5064d-41f3-465c-ab8c-eb9c61a08e35,Joe Carlson,https://play-lh.googleusercontent.com/a-/ALV-UjWe2B7snfsWp7JQmtU2t5H1QLv2lWgBvAekCq0U1Sbr9CkxciXD,App experience too many issues with Google Cast (Chromecast). App doesn't function properly and often has connectivity issues. It is missing a GUI design that works and doesn't offer proper playback controls like competitors.,1,0,3.11.0-rc2-2024.12.11,2025-01-08 01:25:14,,,3.11.0-rc2-2024.12.11
c2ba0fc9-0297-4eef-b8d5-f006f03b5420,Snoworld,https://play-lh.googleusercontent.com/a-/ALV-UjVAQm2aqbYdG6FRfvJDbvymZWFVhlTXLOJ8F3SaI-qySj7Yjam2,Doesn't have all the seasons of most of the shows. Why watch a show with 6 seasons if 3 and 4 are missing? Or the first one is missing? It makes me not wanna start shows so another streaming service canceled.,1,1,3.1.2-rc1,2025-01-07 22:56:37,,,3.1.2-rc1
773c68aa-aa1f-46cf-8346-ae59d57e944e,Josh Casey (Kilocharlie02),https://play-lh.googleusercontent.com/a-/ALV-UjW4Vm6BU7tCsztslv9URW-zmIXNqkTXv-yHCTQoDDfhVT5DRmNq,"download system sucks, once expired you have manually go through each one and renew... all 100 eps",1,0,3.11.1-rc1-2024.12.20,2025-01-07 22:44:11,,,3.11.1-rc1-2024.12.20
2ed6a6fa-ebd1-4cd9-bd73-fa7ce21e83af,Mrs. Squibbles,https://play-lh.googleusercontent.com/a-/ALV-UjWS3JuZCsJHBwmONJOCeS0w2qNR0lxtjI58hMMajHL74D5oK1voNg,"The Lock Screen Feature is TRASH! It doesn't work at all. No updates have fixed this problem & if it wasn't for my son's obsession with Disney, I would've ended my subscription a LOOOOOONG time ago",1,0,3.11.0-rc2-2024.12.11,2025-01-07 22:17:05,,,3.11.0-rc2-2024.12.11
f1c70c12-c2c5-4e54-a774-10976b99e703,Brian Fahrendorf,https://play-lh.googleusercontent.com/a-/ALV-UjXaCVfI6G5n4igk7HZitxCm-QABuAHGC5G7Gi2PNP0eDoHhGM27-g,"If I could lower my review, I would. Disney = Woke + Broke as a joke, soon Disney land will be up for sale the way it's going",1,0,3.11.1-rc1-2024.12.20,2025-01-07 21:20:10,"Sorry for the trouble, Brian. To fix the app, try reinstalling and restarting your device If you haven't already. Also, confirm if your able to sign up through the web instead. For 1:1 support, please contact us via chat or phone at 1-888-905-7888. We'd love to help!",2024-11-24 00:31:06,3.11.1-rc1-2024.12.20
3fea0da0-486b-4ac0-a71a-534943875e97,Luke Worrad,https://play-lh.googleusercontent.com/a/ACg8ocIBB3elPKOLmv7V_9sQLfDaAGaduLVUhLlgdXrk37391pnCJA=mo,"The most ridiculous log in system I've ever seen. You can't just log in with a Email and password like any other company does. No, you need to scan a QR code to get a 6 diget code followed by a one-time password from your email address your account is link too. Who ever made this system needs a brain scan.",1,0,3.11.0-rc2-2024.12.11,2025-01-07 21:08:19,,,3.11.0-rc2-2024.12.11
a4105fdb-beb0-4a4b-99a6-431f50861eec,Terry Li,https://play-lh.googleusercontent.com/a/ACg8ocKWZaJ93fOMfMKSUOz6ViN7F6f1ZLduL-_cep5YBzfxBvmewA=mo,"After the updated APP, it does not work on mobile Still can't watch 😕",1,1,3.11.0-rc2-2024.12.11,2025-01-07 20:54:14,"Hi Terry! We're sorry for the trouble! Please clear Disney+ cached data on your device, and try uninstalling and reinstalling the app. For more detailed assistance, please reach us at +1-888-905-7888. Our team will help you get this resolved. Thank you for your patience and understanding!",2024-11-14 01:57:29,3.11.0-rc2-2024.12.11
88b46a7d-edb7-4244-812e-03178fc53b6c,Delivered Band,https://play-lh.googleusercontent.com/a-/ALV-UjW6xlHh0E1HqSLNYf8wW1eexMOqHRBYLl8Lkv4Mg69W-zy5kBPN,Disney sucks. Cars and Coco are the only good things here. Don't buy Disney plus and waste your hard earned money on a subscription. just buy the 4k steelbook. its better trust me bro. thank you! let's get this the biggest Disney review out there if you like cars. yeah I'm talking to you. the one wearing the cars shirt.,1,0,3.11.0-rc2-2024.12.11,2025-01-07 20:28:28,,,3.11.0-rc2-2024.12.11
1b3e5875-a375-458e-a58f-9ad8eb07b40f,Playgames Forfree,https://play-lh.googleusercontent.com/a/ACg8ocJAS4SDxe-I-qaS-hC0cn9zMM9j9B28CWs2H6HQ_snltfxAxQ=mo,Sucks,1,0,,2025-01-07 20:23:56,,,
d024730e-8488-4408-83c4-8e6edb712a4c,Itdafuzz,https://play-lh.googleusercontent.com/a-/ALV-UjXBnXJQlJaowJquJOAlDyBbsLoMlzyPFdiGuvvabYnfnbK1Lwc,Doesn't open/work,1,0,3.11.0-rc2-2024.12.11,2025-01-07 20:16:26,"Hello! We're sorry for the trouble! Please clear Disney+ cached data on your device, and try uninstalling and reinstalling the app. For more detailed assistance, please reach us at +1-888-905-7888. Our team will help you get this resolved. Thank you for your patience and understanding!",2025-01-08 01:30:00,3.11.0-rc2-2024.12.11
21c3c324-945e-479b-8df6-7b45e70f8239,Jonathan Hayward,https://play-lh.googleusercontent.com/a/ACg8ocJarhCiesbcbvuyzpxJfBF1iKwxCpjo49uBOzZnbohEljxW8w=mo,"It used to be really good, recently it is 💩💩💩. Support is worse than useless ""are you sure you're not using a VPN""",1,0,3.11.1-rc1-2024.12.20,2025-01-07 20:01:48,,,3.11.1-rc1-2024.12.20
73a148bf-8d2d-40af-9be4-8748e73df966,Gianluca Da Ros,https://play-lh.googleusercontent.com/a-/ALV-UjVvHswtay9LWivL4rqOWNLltrHYwrlPMLU89h7vp7PO2X-BnW4J,Continua ad andare in crash. Se sistemate metto 5 stelle,1,0,3.11.0-rc2-2024.12.11,2025-01-07 19:51:36,,,3.11.0-rc2-2024.12.11
827fbfa4-ca0b-42fc-ad5f-193f915eeab8,Faruk Egel,https://play-lh.googleusercontent.com/a-/ALV-UjXJHD8gBC9uWcKnHEZ14Xdtq5X_UeR7eJ24VMkaDpglCtfBhaWQ8Q,Stuck on one page,1,0,3.11.1-rc1-2024.12.20,2025-01-07 19:42:44,,,3.11.1-rc1-2024.12.20
ebfb143c-355e-4088-b676-b0ebf3ef7f55,DisneyLord 371,https://play-lh.googleusercontent.com/a-/ALV-UjUT6r8O_JjSNGFeV0M07d-RiL9JeTCrJ8meWL3fjQfHLWa47WX1,"This app is the most buggy and nonresponsive app ever! The autoplay function barely works, and the instant there an internet problem the movie/episode your watching goes right back the the beginning, and don't even get me started on the obnoxiously placed adds that ruin the flow when watching a movie here (admittedly not that much of a problem when watching a TV series), and to top this all off the quality of their Disney+ original shows have dropped drastically. TL;DR Don't subscribe",1,8,3.11.0-rc2-2024.12.11,2025-01-07 19:25:13,,,3.11.0-rc2-2024.12.11
473351b5-dd8f-4991-b545-86262f09c225,Donn Barton,https://play-lh.googleusercontent.com/a/ACg8ocKZPHCt1GN3wclWnDsPcO5o2CVnNsvgvt71j_VR3PSTP5vW4A=mo,Disney Use to have good movies and TV Know pretty much a lot of garbage 🗑 content Wouldn't recommend this trashy channel,1,0,,2025-01-07 17:56:56,,,
e9f1c294-066e-4969-a16d-c6d37fe2bf05,Jeremy Pelfrey,https://play-lh.googleusercontent.com/a-/ALV-UjX69B5yL1s_9-wB4qwruCFVLNSz5UcgGYjFfYZ61wOz4nsdXRn_,"Putting ads in Disney + is greedy. Figured I'd leave a 1 star review here while the ad is playing. Terrible! I took a break from a movie because an add. I came back, and I went back 30 seconds to remember where I stopped watching and another ad popped up! The ads are about 1-2 minutes long and I've came across about 4-5 in this movie I'm watching, so annoying! Doesn't Disney make enough money as it is that they don't need to put ads in movies...? If not, maybe they need to hire better people!",1,0,,2025-01-07 17:56:34,,,
82e7d6df-43f1-4bf3-a1c8-4d40631c86c6,Chris Moore,https://play-lh.googleusercontent.com/a/ACg8ocJ9hWjVUIbNvshXuwWaxL4GqEcLZFCPiR_8nFYiFEcPkmmckA=mo,stuttering is constant since most recent update,1,0,2.1.1-rc1,2025-01-07 17:47:39,"Hello! We appreciate your feedback about the constant stuttering since the latest update. It’s important for us to know how this affects your experience. Please share more details through the support options in the app, as your insights can help us improve. Thank you for sharing!",2025-01-08 14:39:50,2.1.1-rc1
447f0c6c-0c82-4b9b-a3f0-212b64eb19b8,Remigio Moncayo,https://play-lh.googleusercontent.com/a-/ALV-UjXVS3TFFGDEpnschqpuK1r8sskwxmBYnRs0TFIbaNOorSEEQc1uyw,"The app needs a ton of work: - Welcome screen should me a ""keep watching"" section, instead I have to search for the show each time I want to watch it. - Buffer needs to be bigger/customizable. - I need to click in the movie to see it's description, it should show as we browse through the items, just like prime does. - the search functionality needs to be improved, show suggestions as we type.",1,0,3.11.1-rc1-2024.12.20,2025-01-07 17:14:49,,,3.11.1-rc1-2024.12.20
9ff87de2-e1f0-4b63-82ca-89bbc95b041b,Ashly Guillory,https://play-lh.googleusercontent.com/a-/ALV-UjVLhKLmT_pRlgmM_1LN8SfEwLxqWEmmMw6Eq8AGjuQmNuBKluaXVQ,"If you're not going to respond to your reviews then trash the app cause that's what it's become. I keep having to use the ""away from home"" log in every time I want to watch it on TV, Chromecast no longer WORKS AND I'm tired of using one time passcodes EVERY TIME I log in.",1,4,3.11.0-rc2-2024.12.11,2025-01-07 16:37:43,,,3.11.0-rc2-2024.12.11
c267056d-e710-42e8-84c4-d18dd6a6637c,Marquel Walker,https://play-lh.googleusercontent.com/a/ACg8ocJ8vNUImCipUHxCYpGVFfiTt-TUmxSiA9Fj7iccgVL_uDepjw=mo,"Horrible I paid for the Disney, hulu,and max bundle from oct- current and was unable to access my Disney account at all Disney refused refund even though it was COMPANY ERROR. I DO NOT recommend it worth your time",1,0,3.11.0-rc2-2024.12.11,2025-01-07 14:32:24,,,3.11.0-rc2-2024.12.11
75899150-1dfd-4804-ac6e-6eeeb450e826,Amber L. P.,https://play-lh.googleusercontent.com/a-/ALV-UjWsuqf3FflwnvIiLl0tnb_8ryduAqQ61OzVyNNuc_AfLpMTfEud,keeps crashing at startup does not work on Chromecast Gen 2,1,0,3.11.1-rc1-2024.12.20,2025-01-07 13:33:47,"Hi Amber! We understand your frustration with the app crashing and your efforts to resolve it. Your feedback is important to us. We suggest uninstalling and reinstalling the app. For more help, please reach out to us through the support. We're here to resolve the issue. Thank you for choosing Disney+!",2025-01-07 22:24:01,3.11.1-rc1-2024.12.20
63cced22-9024-4b15-98f9-4b815cd239f6,John Cooke,https://play-lh.googleusercontent.com/a/ACg8ocL5PnpYsAF6vPyTlDoPw9bW1x58-LcWfALie-0DLr6DpUVNyA=mo,Never ending price hikes,1,0,3.10.0-rc4-2024.11.15,2025-01-07 12:21:37,,,3.10.0-rc4-2024.11.15
16649232-57b7-48d3-b521-9060dab8d66b,Noeleen,https://play-lh.googleusercontent.com/a/ACg8ocLJHWyVgZ8h9VYOeYyYPox_L3PgMvy000PYFK5iyB11hB0eQKX7=mo,horrificdisney 4wasted hours trying to sign up.they had my account detailsand took out myfunds before icould sign up i cant unsbscribe because l dont have a password to sign in. help me unsubscribe and get a refund please,1,0,,2025-01-07 09:41:35,,,
e6a41609-3ce8-4c89-8296-6ee02e9ab182,Mary Lou Catherine Wroten,https://play-lh.googleusercontent.com/a-/ALV-UjX_8XKcgjbuCrF63_RB_0RHvtLURR8Ll2PAin-SZVFexwRwrzCR,I could not install this app on my Samsung Smart TV,1,0,,2025-01-07 06:40:01,"Hello! We appreciate your feedback regarding the installation issues on your Samsung Smart TV. It can be frustrating when things don’t go as planned. If you have any specific details about the problem, please reach out to us at 1-888-905-7888 for further assistance. We are committed to resolve this issue for you!",2025-01-07 14:25:44,
bbf3d361-99cf-44ee-adf8-d51726af34f1,Kemal Hafızoğlu,https://play-lh.googleusercontent.com/a-/ALV-UjWTf5zYYfdr-TSsUmc-S91etXtCnQuMaW4R2sIIeudZuBbNkp9kIg,Aşırı dandik,1,0,,2025-01-07 06:25:03,,,
b86e6b59-9ac5-406f-874d-f878da75746a,Wayne Davis,https://play-lh.googleusercontent.com/a-/ALV-UjUuvMdaEAo7kc0gYGX4YItek3RMrENVM0u3uQtNNGdCBdMnh3xB,terrible will be deleting my account once the month is up. Reason is no help with helping me change plans. Every time I try to change my plan all I get is errors.,1,0,3.11.1-rc1-2024.12.20,2025-01-07 02:47:44,,,3.11.1-rc1-2024.12.20
85ab85ee-ac38-4b04-951f-b55d4ae3b860,Mark Hartshorn,https://play-lh.googleusercontent.com/a-/ALV-UjXWOU2-Dqp6M3URpHhpXOhViUZh_GB_tWBls46765PG3Hi8unLM,Won't login. Closes when I put my email in,1,0,3.11.0-rc2-2024.12.11,2025-01-07 01:29:10,"Hello! We apologize for the login issues you're experiencing. Your experience matters to us. Please contact us at 1-888-905-7888 for assistance, so we can understand the problem better. We appreciate your feedback as it helps us improve!",2025-01-07 14:32:36,3.11.0-rc2-2024.12.11
69b5c885-2fb7-491d-ac44-cc9c29bb0527,Catz Rule!,https://play-lh.googleusercontent.com/a-/ALV-UjW7ATESIN4aP8CtW-4az-ZKFIQqVzzK_4tzpCoYSSKudkaxaiGX,they cancelled the owl house. THEY CANCELLED. THE. OWL. HOUSE!!! They are monsters!!! just like BELOS,1,0,3.11.0-rc2-2024.12.11,2025-01-07 00:50:38,,,3.11.0-rc2-2024.12.11
78728df8-bc72-4deb-bb07-90fbbe9e00f3,Jane Ellen Hernandez,https://play-lh.googleusercontent.com/a-/ALV-UjU3AkzoP_f--1i4vAoP1834ZByTtAS4vtkLBl1WjSd25CXMTqU,"every other day the app doesn't work, not worth paying to only be able to use it a few days a month....",1,0,3.11.0-rc2-2024.12.11,2025-01-06 23:34:45,"We apologize for the inconvenience, Jane. How many devices are experiencing this issue? If you haven't yet, please try reinstalling the app and restarting your device. For TVs or smart devices, unplug the power cable for 30 seconds before reconnecting. If the problem persists, reach out to us via chat or call 1-888-905-7888 for assistance.",2025-01-07 01:41:30,3.11.0-rc2-2024.12.11
68254dcb-eecb-4744-8607-353733c0f583,Sindooja G,https://play-lh.googleusercontent.com/a-/ALV-UjW9Z7GEcLsVZOS8c6HgtuYNQoV9-RKk3YtbKML5rZ7rpvuqlct5,"Absolutely rubbish, paid the subscription and downloaded the app but jsut can't cast to TV and can't watch any show, help line is appalling and slow and gets disconnected and never get to chat to anybody!!",1,0,3.11.0-rc2-2024.12.11,2025-01-06 21:42:50,,,3.11.0-rc2-2024.12.11
4f82282a-832e-412b-bdde-354120ed6911,James Young,https://play-lh.googleusercontent.com/a-/ALV-UjUJlyjfJoaGojODxZ-_Gah0ykLWDVpu90q3_M_wQjvNEZEyATlP1g,"Horrible app, horrible service. Why can't I just pick an episode of a show and restart the episode like Netflix?",1,0,3.11.0-rc2-2024.12.11,2025-01-06 20:52:45,,,3.11.0-rc2-2024.12.11
f21dc8d0-60f2-4fad-8636-3f1dc1139248,Alex T,https://play-lh.googleusercontent.com/a/ACg8ocKtp8LlCG-mL9Y-vMJxfd0a0e5DjTclokT-slc7-FyeAYoHMg=mo,The app never resumes at the point where I had paused it during a previous session. It always restarts the show from the very beginning every single time,1,0,3.11.0-rc2-2024.12.11,2025-01-06 20:46:41,"Sorry for the trouble, Alex. How many devices are being affected the same way? If you haven't already, try reinstalling the app and restarting the device. If on a TV or smart device, unplug the power cable for 30 seconds before turning back on. If still unresolved, please contact us via chat or phone at 1-888-905-7888. We'd love to help!",2025-01-07 01:39:46,3.11.0-rc2-2024.12.11
82200241-2240-4072-afdf-374377d64971,Ernesto Rodriguez,https://play-lh.googleusercontent.com/a/ACg8ocIIIP6Rqh0Ice2T5Kny6_H3AwUq1pSSQbI7P1CL4lFGiov6iA=mo,"This application is the only one that gives me problems with Chromecast, it disconnects, it doesn't put in the minutes in which I left the series or movie and sometimes the sound and video get out of sync, and the resolution is horrible, I have the necessary internet for full HD and in no movie or series is the full HD noticeable.",1,0,,2025-01-06 20:27:49,,,
1ec07702-ae4f-4909-b50e-c4ceace7f3fe,S- K-,https://play-lh.googleusercontent.com/a/ACg8ocLaio72zl7G0tLFUfKsnf9Ff_NOOKCHYezKVJ7Y2JeGgYAtAg=mo,"06/Jan/2025 still the worst app i use, always glitches, never works exoected. Very disappointing experience. Terrible app. Definitely the worst streaming app of all I use. Repeatedly won't connect to chromecast. When it does eventually connect, the program won't then load. Never continues at the point you left off. & When you have to manually scroll to find the point you left off the toggle doesn't scroll, you just land at a random point in the timeline. Avoid at all costs if possible.",1,106,3.11.0-rc2-2024.12.11,2025-01-06 20:23:23,,,3.11.0-rc2-2024.12.11
6f48acd3-52d5-4f5d-ae2a-6f251fcd85c6,Todd Griffith,https://play-lh.googleusercontent.com/a/ACg8ocKcGspd1w7mMYTjdZneebZqdprjVBfklZoDg3Evujjt9ypBmA=mo,cxaxaxa,1,0,3.11.0-rc2-2024.12.11,2025-01-06 18:35:16,,,3.11.0-rc2-2024.12.11
9b1b5a15-859d-420d-9678-08647ce1edc9,bruce laird,https://play-lh.googleusercontent.com/a-/ALV-UjVnUJuwLzA-eoiwuv1qBA_dM1MT4PkULTtnPQ8nk4LOICxc5qwbHA,I'm traveling deployed and I can't watch my subscription,1,0,3.11.0-rc2-2024.12.11,2025-01-06 18:07:14,,,3.11.0-rc2-2024.12.11
08698add-40a6-4d27-887e-d69d238d1ede,Greg Lewis,https://play-lh.googleusercontent.com/a/ACg8ocJe6nB63w6xQPHFRPU3JHlrnc56MzI0xF3qT0M9vCiEvKKi_Q=mo,the only I could is wrong macross is not available in America,1,0,3.11.0-rc2-2024.12.11,2025-01-06 15:52:03,,,3.11.0-rc2-2024.12.11
087bbd4b-8600-4118-8b2a-6c4b35000242,kelton james,https://play-lh.googleusercontent.com/a/ACg8ocKHbaWF81D4AxI34maxx2h_SFkyRqZERUvO4SqTO0u-0kmM8g=mo,Absolutely atrocious customer service. Treat you like a dog. Streaming errors. Ignorant and rude support.,1,0,3.11.1-rc1-2024.12.20,2025-01-06 15:51:10,,,3.11.1-rc1-2024.12.20
f98f622f-c50f-47fb-9673-7b43ed43f6a9,Maddie Bennett,https://play-lh.googleusercontent.com/a-/ALV-UjUDZvxxaZrDtCxc9GRYxIr5GfE9XKCXBbQavt7b9tqkyxX2zAqR,I didn't want a subscription but there was nothing to say no thank you so I deleted it,1,0,3.11.0-rc2-2024.12.11,2025-01-06 14:51:53,,,3.11.0-rc2-2024.12.11
133e3263-01f2-4396-90f3-608521c2146d,Darren Kidd,https://play-lh.googleusercontent.com/a-/ALV-UjWUd5JOzBy8fmercW9wr-a5NL0W8AXDiKjHbi45kYUFPi9znHGs,"I feel like the app used to work well... But then we've had no end of issues lately. Cannot continue from your last position in anything, it restarts. Can't go forward/back or jump around without triggering a restart. Casting constantly dropping out and disconnecting. Very difficult to use now and I don't know why, I thought it used to be great.",1,1,3.11.0-rc2-2024.12.11,2025-01-06 13:36:18,,,3.11.0-rc2-2024.12.11
d5e49c56-18a9-4364-9a1d-5eea9e3d5dd7,Ryan Grosso,https://play-lh.googleusercontent.com/a-/ALV-UjXgydgRq8FJt7iitLp_dCQJHIr1m8uys5wtTImzdvjT7MRaAsg,You have to scroll far to get to the continue watching.,1,0,3.11.0-rc2-2024.12.11,2025-01-06 12:33:02,,,3.11.0-rc2-2024.12.11
f902fd84-2e36-454b-9db1-f319a365a5e7,Zhang Yii,https://play-lh.googleusercontent.com/a-/ALV-UjUHoY5Q75YiSXb4n1-DGpdonpOxYMVYn_vdTiJN6w7h-DCbbIUh,i cannot remove anything I don't like from my continue watching list,1,0,3.11.0-rc2-2024.12.11,2025-01-06 06:30:32,"We apologize for the inconvenience. To remove content from your continue watching list, fast forward to the end of the last episode for series. For ongoing series, you'll need to wait until the finale. This also applies to movies. We hope this helps!",2025-01-07 01:17:22,3.11.0-rc2-2024.12.11
c434e16e-48e6-4bd9-ae26-df69cbe68655,Enrique Sanchez,https://play-lh.googleusercontent.com/a/ACg8ocK9MDe_Zt3lc9eHYOx0xefnOoWn8h7nfaSechzAGq_OsGlpwA=mo,Freezes too often then forces you to watch 2 ads ..each one 1:30 ....wayyy to long and often is crazy,1,0,3.11.0-rc2-2024.12.11,2025-01-06 06:00:48,"To address freezing issues, start by checking your internet connection using the article titled ""Internet connection tests"" on the Disney+ help site. Next, try reinstalling the app and restarting your device. For TVs or smart devices, unplug the power cable for 30 seconds before powering it back on. If the problem persists, please reach out to us.",2025-01-07 01:15:34,3.11.0-rc2-2024.12.11
3883ade1-fcb9-43a7-bef2-d8ac99a9ef82,James Walker,https://play-lh.googleusercontent.com/a-/ALV-UjXOBipNRJWJS9Ol6myahCklonBfC4iwFWs29fxYvyYomtZEIEsy,randomly stops working all the time,1,0,3.10.0-rc4-2024.11.15,2025-01-06 05:38:54,,,3.10.0-rc4-2024.11.15
1519ab0b-fa58-43da-b4f3-202d96cc5e01,Camelia Balan,https://play-lh.googleusercontent.com/a-/ALV-UjURsXH6YRdk3y1Nvq1Z025LMweSi2qVJdgh_adX4KTW4HgAmL96,"on Google tv it is atrocious, please fix it soon",1,0,3.11.1-rc1-2024.12.20,2025-01-06 04:43:18,,,3.11.1-rc1-2024.12.20
923653a9-dcff-4687-ab61-5bd5006bd213,Alan Meduna,https://play-lh.googleusercontent.com/a-/ALV-UjWywOJPbNZBh0cKsH-AEITfIWHyK8SfmagAY3_zHOweZLcmurFb,I do not pay to see ads.,1,0,3.11.0-rc2-2024.12.11,2025-01-06 04:27:22,"Hello Alan! If you're seeing ads on a no-ads plan, it may be due to a linked Hulu subscription that includes ads. This can happen even with a Disney+ (No Ads) plan. For more information, please check the article titled ""Ads on Disney+"" on the Disney+ help site. We hope this clarifies your concern!",2025-01-07 01:10:39,3.11.0-rc2-2024.12.11
fcc94710-da3f-4f37-a148-83bb39dc10d7,Michael Adams,https://play-lh.googleusercontent.com/a/ACg8ocISYV8UqAGZfmwlMYvFHjt7-E0ri6k9G9vY0P7tabfCVRbZrA=mo,your new update and sharing Protocols are b*******,1,0,3.11.1-rc1-2024.12.20,2025-01-06 03:51:40,,,3.11.1-rc1-2024.12.20
01035a2f-6f69-489a-9c55-60107225270c,Ben W,https://play-lh.googleusercontent.com/a-/ALV-UjW6MfBfx39Lzg9NsvXf3LRkWOYh2SqFIzU7cMYI6-qjXqs8Pkm6,Forced to download to edit profile settings. All links on browser redirect to your app.,1,0,,2025-01-06 03:51:22,,,
b7aedf6b-74db-443c-91a1-c57efa30280b,Rebecca Oden,https://play-lh.googleusercontent.com/a/ACg8ocIplBUsftvFvWqC-Emf81zLVaMmVm3YeUr6CL--B5N28KijMA=mo,"one star because Disney is trying to get over Sonic 3, and nah me and my boys can't let that happen",1,0,,2025-01-06 02:56:43,,,
8eb16f46-55e3-4e0a-bf2b-b8f4719e3b8d,Dan Dressler,https://play-lh.googleusercontent.com/a/ACg8ocLB8WDqvXaSzH-XBrfqpfQyFRzahjzcWrCwh6C94p0b8mHefw=mo,"Ads and bugs. When I use the fast-forward-10s, button, it rewinds back to the beginning and forces more ads to play. This happened twice in a 2-day period. I feel like Disney greedily and desperately tries to show me ads at each and every opportunity it can possibly think of, paying no attention to whether or not I just saw some 30 seconds ago. Just a moment ago, the pause button wasn't working (using Chromecast), so I ended up needing to kill the app. When I resumed the movie, it started ove",1,1,3.11.0-rc2-2024.12.11,2025-01-06 01:03:18,"Hello! We appreciate your feedback regarding ads and bugs. It’s important for us to provide a smooth experience, and your concerns are noted. Please share more details through the app so we can address these issues effectively. Thank you for helping us improve!",2025-01-04 17:24:41,3.11.0-rc2-2024.12.11
21f56c42-0d13-47d1-81db-11131f32e6c7,Merlina Fortti,https://play-lh.googleusercontent.com/a-/ALV-UjWbqlFSq77HTauOGJa0VmOKcd8qudzZHSNtFa1gDUeLmV7GdZU,"I can't broadcast to Chromecast, and and adds are too frequent. When I finally get into the mood again, there's another add. Other platforms don't even have adds.",1,0,3.8.0-rc2-2024.10.02,2025-01-06 00:18:55,"Hello, Merlina! We're so sorry to read that you're having trouble casting on our platform. Please go to this link: help.disneyplus.com and search for ‘Using AirPlay or casting Disney+ to your TV’. You can also contact us via live chat or call using the options at the bottom of the page, we look forward to hearing from you!",2025-01-06 17:57:17,3.8.0-rc2-2024.10.02
